29.5,0.80,0.06,0.12,0.30,0.70
29.5,0.90,0.23,1.03,0.53,0.47
29.5,0.91,0.15,0.00,0.15,0.85
29.5,0.93,0.01,0.37,0.07,0.93
29.5,1.00,0.11,0.02,0.32,0.68
29.5,1.04,0.18,0.00,0.15,0.85
29.5,1.05,0.20,0.07,0.10,0.90
29.5,1.18,0.21,0.00,0.15,0.85
29.5,1.19,0.13,0.00,0.09,0.91
29.5,1.25,0.22,0.00,0.14,0.86
29.5,1.27,0.10,0.41,0.15,0.85
29.5,1.32,0.15,0.00,0.15,0.85
29.5,1.34,0.24,0.00,0.15,0.85
29.5,1.41,0.15,0.00,0.13,0.87
29.5,1.46,0.18,0.00,0.15,0.85
29.5,1.47,0.30,0.00,0.20,0.80
29.5,1.53,0.28,0.00,0.15,0.85
29.5,1.57,0.14,0.00,0.09,0.91
29.5,1.58,0.28,0.13,0.19,0.81
29.5,1.58,0.34,0.02,0.36,0.64
29.5,1.60,0.15,0.00,0.11,0.89
29.5,1.61,0.16,0.02,0.13,0.87
29.5,1.61,0.21,0.00,0.15,0.85
29.5,1.63,0.18,0.02,0.29,0.71
29.5,1.65,0.10,0.02,0.36,0.64
29.5,1.69,0.19,0.00,0.23,0.77
29.5,1.70,0.14,0.00,0.30,0.70
29.5,1.71,0.07,0.04,0.26,0.74
29.5,1.71,0.23,0.00,0.07,0.93
29.5,1.71,0.36,0.00,0.34,0.66
29.5,1.73,0.26,0.11,0.18,0.82
29.5,1.73,0.35,0.00,0.24,0.76
29.5,1.74,0.33,0.00,0.35,0.65
29.5,1.79,0.24,0.00,0.15,0.85
29.5,1.79,0.28,0.00,0.37,0.63
29.5,1.79,0.35,0.00,0.16,0.84
29.5,1.81,0.23,0.15,0.26,0.74
29.5,1.82,0.21,0.00,0.15,0.85
29.5,1.85,0.15,0.00,0.15,0.85
29.5,1.85,0.38,0.20,0.25,0.75
29.5,1.86,0.34,0.00,0.21,0.79
29.5,1.87,0.15,0.34,0.25,0.75
29.5,1.87,0.26,0.11,0.15,0.85
29.5,1.87,0.32,0.06,0.36,0.64
29.5,1.88,0.41,0.27,0.35,0.65
29.5,1.89,0.19,0.08,0.12,0.88
29.5,1.90,0.38,0.05,0.23,0.77
29.5,1.90,0.45,0.00,0.36,0.64
29.5,1.96,0.21,0.00,0.26,0.74
29.5,1.97,0.35,0.00,0.20,0.80
29.5,1.97,0.40,0.09,0.47,0.53
29.5,1.99,0.28,0.08,0.16,0.84
29.5,1.99,0.31,0.00,0.13,0.87
29.5,1.99,0.43,0.00,0.34,0.66
29.5,12.72,1.56,0.00,0.83,0.17
29.5,13.42,1.78,0.00,0.53,0.47
29.5,16.87,2.66,0.00,0.53,0.47
29.5,16.88,2.66,0.00,0.53,0.47
29.5,2.00,0.28,0.00,0.15,0.85
29.5,2.01,0.18,0.00,0.15,0.85
29.5,2.02,0.31,0.00,0.13,0.87
29.5,2.02,0.38,0.00,0.15,0.85
29.5,2.03,0.45,0.00,0.11,0.89
29.5,2.04,0.19,0.09,0.13,0.87
29.5,2.04,0.30,0.00,0.29,0.71
29.5,2.05,0.46,0.00,0.30,0.70
29.5,2.06,0.11,0.08,0.82,0.18
29.5,2.06,0.36,0.15,0.26,0.74
29.5,2.08,0.24,0.00,0.33,0.67
29.5,2.08,0.29,0.04,0.14,0.86
29.5,2.08,0.41,0.00,0.27,0.73
29.5,2.08,0.44,0.00,0.54,0.46
29.5,2.11,0.23,0.00,0.33,0.67
29.5,2.13,0.18,0.00,0.60,0.40
29.5,2.14,0.21,0.21,0.18,0.82
29.5,2.14,0.34,0.03,0.35,0.65
29.5,2.16,0.24,0.00,0.33,0.67
29.5,2.17,0.19,0.05,0.58,0.42
29.5,2.18,0.24,0.00,0.33,0.67
29.5,2.19,0.21,0.00,0.15,0.85
29.5,2.19,0.25,0.15,0.20,0.80
29.5,2.21,0.20,0.00,0.30,0.70
29.5,2.21,0.38,0.10,0.21,0.79
29.5,2.22,0.37,0.00,0.29,0.71
29.5,2.23,0.26,0.00,0.34,0.66
29.5,2.23,0.45,0.00,0.55,0.45
29.5,2.24,0.39,0.12,0.61,0.39
29.5,2.25,0.33,0.00,0.15,0.85
29.5,2.26,0.21,0.00,0.30,0.70
29.5,2.27,0.27,0.16,0.16,0.84
29.5,2.27,0.36,0.00,0.40,0.60
29.5,2.28,0.33,0.17,0.14,0.86
29.5,2.28,0.51,0.00,0.30,0.70
29.5,2.29,0.37,0.11,0.27,0.73
29.5,2.31,0.14,0.06,0.52,0.48
29.5,2.31,0.30,0.11,0.55,0.45
29.5,2.33,0.14,0.06,0.37,0.63
29.5,2.35,0.13,0.29,0.26,0.74
29.5,2.35,0.33,0.08,0.24,0.76
29.5,2.35,0.44,0.12,0.53,0.47
29.5,2.36,0.15,0.07,0.24,0.76
29.5,2.36,0.26,0.36,0.28,0.72
29.5,2.36,0.27,0.17,0.24,0.76
29.5,2.38,0.36,0.00,0.26,0.74
29.5,2.38,0.55,0.11,0.18,0.82
29.5,2.39,0.25,0.00,0.15,0.85
29.5,2.42,0.23,0.24,0.15,0.85
29.5,2.43,0.29,0.20,0.44,0.56
29.5,2.43,0.29,0.26,0.21,0.79
29.5,2.43,0.38,0.09,0.26,0.74
29.5,2.43,0.46,0.00,0.34,0.66
29.5,2.45,0.36,0.09,0.40,0.60
29.5,2.45,0.41,0.06,0.29,0.71
29.5,2.45,0.46,0.00,0.21,0.79
29.5,2.46,0.23,0.23,0.14,0.86
29.5,2.46,0.24,0.23,0.14,0.86
29.5,2.46,0.26,0.18,0.22,0.78
29.5,2.47,0.22,0.00,0.24,0.76
29.5,2.47,0.26,0.25,0.23,0.77
29.5,2.48,0.29,0.05,0.41,0.59
29.5,2.49,0.38,0.18,0.26,0.74
29.5,2.50,0.22,0.16,0.25,0.75
29.5,2.50,0.32,0.28,0.14,0.86
29.5,2.51,0.25,0.00,0.20,0.80
29.5,2.51,0.36,0.11,0.24,0.76
29.5,2.52,0.23,0.14,0.27,0.73
29.5,2.53,0.30,0.12,0.19,0.81
29.5,2.53,0.45,0.19,0.12,0.88
29.5,2.54,0.38,0.00,0.15,0.85
29.5,2.54,0.46,0.12,0.26,0.74
29.5,2.55,0.26,0.00,0.21,0.79
29.5,2.55,0.28,0.10,0.21,0.79
29.5,2.55,0.36,0.15,0.22,0.78
29.5,2.55,0.55,0.08,0.23,0.77
29.5,2.56,0.31,0.00,0.29,0.71
29.5,2.56,0.64,0.26,0.27,0.73
29.5,2.57,0.50,0.00,0.52,0.48
29.5,2.58,0.37,0.09,0.35,0.65
29.5,2.58,0.56,0.11,0.32,0.68
29.5,2.58,0.68,0.00,0.37,0.63
29.5,2.59,0.30,0.03,0.42,0.58
29.5,2.60,0.21,0.12,0.20,0.80
29.5,2.60,0.29,0.11,0.20,0.80
29.5,2.61,0.15,0.00,0.15,0.85
29.5,2.61,0.29,0.00,0.15,0.85
29.5,2.62,0.25,0.20,0.20,0.80
29.5,2.63,0.31,0.20,0.18,0.82
29.5,2.63,0.43,0.00,0.39,0.61
29.5,2.63,0.46,0.00,0.35,0.65
29.5,2.66,0.29,0.09,0.28,0.72
29.5,2.66,0.33,0.31,0.33,0.67
29.5,2.66,0.44,0.29,0.15,0.85
29.5,2.67,0.14,0.34,0.22,0.78
29.5,2.67,0.23,0.28,0.24,0.76
29.5,2.68,0.52,0.15,0.41,0.59
29.5,2.69,0.50,0.00,0.26,0.74
29.5,2.70,0.22,0.71,0.20,0.80
29.5,2.70,0.29,0.10,0.21,0.79
29.5,2.70,0.30,0.33,0.30,0.70
29.5,2.70,0.58,0.15,0.23,0.77
29.5,2.71,0.20,0.26,0.24,0.76
29.5,2.71,0.25,0.00,0.17,0.83
29.5,2.71,0.50,0.13,0.30,0.70
29.5,2.72,0.24,0.00,0.20,0.80
29.5,2.72,0.29,0.15,0.26,0.74
29.5,2.73,0.30,0.20,0.23,0.77
29.5,2.73,0.38,0.14,0.36,0.64
29.5,2.75,0.24,0.00,0.20,0.80
29.5,2.76,0.16,0.34,0.21,0.79
29.5,2.76,0.39,0.22,0.26,0.74
29.5,2.77,0.31,0.28,0.26,0.74
29.5,2.78,0.18,0.00,0.15,0.85
29.5,2.79,0.26,0.15,0.23,0.77
29.5,2.79,0.29,0.20,0.41,0.59
29.5,2.79,0.46,0.00,0.19,0.81
29.5,2.80,0.25,0.00,0.16,0.84
29.5,2.80,0.35,0.09,0.24,0.76
29.5,2.81,0.30,0.16,0.26,0.74
29.5,2.81,0.69,0.15,0.30,0.70
29.5,2.82,0.33,0.10,0.21,0.79
29.5,2.82,0.35,0.09,0.24,0.76
29.5,2.82,0.51,0.11,0.20,0.80
29.5,2.83,0.30,0.21,0.30,0.70
29.5,2.85,0.26,0.00,0.17,0.83
29.5,2.85,0.29,0.00,0.23,0.77
29.5,2.88,0.30,0.31,0.27,0.73
29.5,2.88,0.33,0.00,0.15,0.85
29.5,2.89,0.20,0.26,0.22,0.78
29.5,2.90,0.18,0.16,0.24,0.76
29.5,2.91,0.25,0.25,0.28,0.72
29.5,2.92,0.24,0.76,0.14,0.86
29.5,2.92,0.29,0.02,0.27,0.73
29.5,2.92,0.56,0.00,0.46,0.54
29.5,2.92,0.58,0.00,0.51,0.49
29.5,2.93,0.23,0.24,0.17,0.83
29.5,2.94,0.22,0.08,0.21,0.79
29.5,2.94,0.35,0.00,0.35,0.65
29.5,2.94,0.43,0.20,0.10,0.90
29.5,2.94,0.57,0.00,0.51,0.49
29.5,2.94,0.61,0.00,0.49,0.51
29.5,2.94,0.63,0.00,0.27,0.73
29.5,2.95,0.20,0.21,0.29,0.71
29.5,2.95,0.64,0.22,0.30,0.70
29.5,2.96,0.19,0.15,0.23,0.77
29.5,2.96,0.29,0.15,0.26,0.74
29.5,2.96,0.32,0.18,0.29,0.71
29.5,2.96,0.34,0.04,0.21,0.79
29.5,2.96,0.42,0.23,0.28,0.72
29.5,2.97,0.21,0.00,0.15,0.85
29.5,2.97,0.30,0.00,0.21,0.79
29.5,2.97,0.37,0.12,0.28,0.72
29.5,2.97,0.41,0.00,0.29,0.71
29.5,2.98,0.29,0.15,0.26,0.74
29.5,2.99,0.23,0.29,0.27,0.73
29.5,2.99,0.37,0.12,0.27,0.73
29.5,2.99,0.38,0.12,0.28,0.72
29.5,2.99,0.50,0.09,0.33,0.67
29.5,3.00,0.25,0.12,0.26,0.74
29.5,3.00,0.28,0.19,0.16,0.84
29.5,3.00,0.36,0.00,0.23,0.77
29.5,3.00,0.37,0.12,0.27,0.73
29.5,3.00,0.43,0.02,0.17,0.83
29.5,3.00,0.43,0.23,0.10,0.90
29.5,3.00,0.46,0.20,0.09,0.91
29.5,3.00,0.57,0.00,0.20,0.80
29.5,3.01,0.29,0.39,0.24,0.76
29.5,3.01,0.35,0.05,0.22,0.78
29.5,3.01,0.51,0.65,0.15,0.85
29.5,3.02,0.25,0.12,0.27,0.73
29.5,3.02,0.37,0.15,0.25,0.75
29.5,3.02,0.37,0.27,0.29,0.71
29.5,3.03,0.40,0.36,0.29,0.71
29.5,3.04,0.50,0.12,0.06,0.94
29.5,3.05,0.46,0.24,0.09,0.91
29.5,3.06,0.31,0.19,0.18,0.82
29.5,3.06,0.37,0.16,0.30,0.70
29.5,3.06,0.43,0.24,0.25,0.75
29.5,3.06,0.45,0.00,0.08,0.92
29.5,3.06,0.48,0.00,0.44,0.56
29.5,3.06,0.48,0.21,0.07,0.93
29.5,3.07,0.38,0.06,0.21,0.79
29.5,3.09,0.31,0.21,0.11,0.89
29.5,3.09,0.35,0.20,0.22,0.78
29.5,3.10,0.29,0.02,0.27,0.73
29.5,3.10,0.36,0.27,0.38,0.62
29.5,3.10,0.38,0.00,0.26,0.74
29.5,3.10,0.47,0.00,0.37,0.63
29.5,3.11,0.29,0.21,0.27,0.73
29.5,3.12,0.30,0.21,0.27,0.73
29.5,3.12,0.34,0.08,0.26,0.74
29.5,3.12,0.45,0.23,0.28,0.72
29.5,3.13,0.33,0.06,0.20,0.80
29.5,3.13,0.37,0.00,0.14,0.86
29.5,3.13,0.39,0.00,0.26,0.74
29.5,3.14,0.40,0.08,0.17,0.83
29.5,3.14,0.51,0.23,0.27,0.73
29.5,3.15,0.35,0.27,0.49,0.51
29.5,3.15,0.39,0.77,0.22,0.78
29.5,3.15,0.41,0.49,0.35,0.65
29.5,3.16,0.34,0.00,0.16,0.84
29.5,3.17,0.59,0.00,0.51,0.49
29.5,3.17,0.59,0.00,0.60,0.40
29.5,3.17,0.71,0.05,0.68,0.32
29.5,3.18,0.32,0.02,0.33,0.67
29.5,3.18,0.72,0.00,0.18,0.82
29.5,3.19,0.25,0.00,0.15,0.85
29.5,3.19,0.30,0.20,0.29,0.71
29.5,3.19,0.37,0.19,0.21,0.79
29.5,3.19,0.37,0.25,0.24,0.76
29.5,3.19,0.39,0.00,0.15,0.85
29.5,3.19,0.45,0.31,0.40,0.60
29.5,3.20,0.26,0.19,0.25,0.75
29.5,3.21,0.26,0.13,0.30,0.70
29.5,3.21,0.37,0.09,0.16,0.84
29.5,3.23,0.59,0.00,0.30,0.70
29.5,3.25,0.24,0.76,0.14,0.86
29.5,3.25,0.52,0.16,0.29,0.71
29.5,3.25,0.65,0.00,0.36,0.64
29.5,3.27,0.56,0.38,0.25,0.75
29.5,3.28,0.23,0.26,0.24,0.76
29.5,3.28,0.45,0.16,0.43,0.57
29.5,3.29,0.34,0.21,0.20,0.80
29.5,3.29,0.46,0.17,0.45,0.55
29.5,3.30,0.40,0.12,0.27,0.73
29.5,3.31,0.34,0.21,0.21,0.79
29.5,3.31,0.57,0.00,0.36,0.64
29.5,3.32,0.37,0.21,0.22,0.78
29.5,3.33,0.32,0.02,0.30,0.70
29.5,3.33,0.39,0.14,0.38,0.62
29.5,3.33,0.42,0.15,0.31,0.69
29.5,3.34,0.34,0.21,0.21,0.79
29.5,3.34,0.35,0.21,0.21,0.79
29.5,3.34,0.72,0.05,0.68,0.32
29.5,3.34,0.80,0.00,0.97,0.03
29.5,3.36,0.29,0.37,0.22,0.79
29.5,3.36,0.62,0.00,0.56,0.44
29.5,3.37,0.42,0.14,0.26,0.74
29.5,3.39,0.28,0.13,0.28,0.72
29.5,3.40,0.38,0.08,0.29,0.71
29.5,3.41,0.24,0.76,0.14,0.86
29.5,3.41,0.39,0.22,0.25,0.75
29.5,3.41,0.45,0.11,0.33,0.67
29.5,3.42,0.24,0.17,0.68,0.32
29.5,3.42,0.29,0.13,0.34,0.66
29.5,3.44,0.29,0.00,0.15,0.85
29.5,3.46,0.40,0.29,0.28,0.72
29.5,3.48,0.42,0.05,0.08,0.92
29.5,3.49,0.45,0.35,0.31,0.69
29.5,3.52,0.37,0.29,0.31,0.69
29.5,3.52,0.66,0.00,0.60,0.40
29.5,3.53,0.45,0.15,0.38,0.62
29.5,3.53,0.45,0.31,0.26,0.74
29.5,3.53,0.68,0.00,0.42,0.58
29.5,3.54,0.20,0.35,0.19,0.81
29.5,3.55,0.56,0.15,0.48,0.52
29.5,3.56,0.29,0.16,0.27,0.73
29.5,3.57,0.38,0.04,0.34,0.66
29.5,3.57,0.66,0.11,0.33,0.67
29.5,3.58,0.44,0.22,0.35,0.65
29.5,3.60,0.36,0.68,0.23,0.77
29.5,3.61,0.29,0.43,0.25,0.75
29.5,3.61,0.51,0.14,0.25,0.75
29.5,3.63,0.22,0.16,0.25,0.75
29.5,3.63,0.40,0.00,0.24,0.76
29.5,3.66,0.29,0.00,0.35,0.65
29.5,3.66,0.31,0.16,0.30,0.70
29.5,3.66,0.58,0.40,0.54,0.46
29.5,3.68,0.35,0.20,0.28,0.72
29.5,3.68,0.42,0.13,0.42,0.58
29.5,3.68,0.59,0.00,0.14,0.86
29.5,3.70,0.53,0.19,0.30,0.70
29.5,3.71,0.34,0.00,0.15,0.85
29.5,3.71,0.35,0.16,0.25,0.75
29.5,3.71,0.36,0.02,0.34,0.66
29.5,3.72,0.35,0.11,0.18,0.82
29.5,3.73,0.15,0.00,0.15,0.85
29.5,3.73,0.24,0.14,0.25,0.75
29.5,3.73,0.42,0.30,0.29,0.71
29.5,3.74,0.46,0.11,0.29,0.71
29.5,3.76,0.36,0.00,0.34,0.66
29.5,3.77,0.30,0.16,0.25,0.75
29.5,3.77,0.44,0.32,0.30,0.70
29.5,3.78,0.30,0.17,0.26,0.74
29.5,3.78,0.38,0.07,0.22,0.78
29.5,3.79,0.37,0.30,0.22,0.78
29.5,3.81,0.48,0.00,0.42,0.58
29.5,3.82,0.32,0.31,0.32,0.68
29.5,3.82,0.56,0.43,0.50,0.50
29.5,3.85,0.30,0.17,0.26,0.74
29.5,3.85,0.72,0.00,0.88,0.12
29.5,3.87,0.30,0.17,0.26,0.74
29.5,3.90,0.55,0.22,0.38,0.62
29.5,3.92,0.18,0.00,0.15,0.85
29.5,3.92,0.40,0.00,0.23,0.77
29.5,3.94,0.42,0.02,0.29,0.71
29.5,3.96,0.57,0.18,0.30,0.70
29.5,3.97,0.33,0.00,0.30,0.70
29.5,3.98,0.29,0.15,0.26,0.74
29.5,3.99,0.34,0.13,0.25,0.75
29.5,3.99,0.36,0.14,0.26,0.74
29.5,4.00,0.29,0.15,0.26,0.74
29.5,4.02,0.44,0.30,0.31,0.69
29.5,4.04,0.39,0.00,0.15,0.85
29.5,4.05,0.96,0.08,0.88,0.12
29.5,4.06,0.49,0.05,0.30,0.70
29.5,4.11,0.49,0.17,0.38,0.62
29.5,4.12,0.22,0.00,0.15,0.85
29.5,4.12,0.50,0.15,0.30,0.70
29.5,4.13,0.60,0.00,0.48,0.52
29.5,4.14,0.28,0.36,0.34,0.66
29.5,4.14,0.94,0.07,0.88,0.12
29.5,4.21,0.43,0.32,0.34,0.66
29.5,4.22,0.43,0.34,0.31,0.69
29.5,4.23,0.39,0.34,0.23,0.77
29.5,4.23,0.46,0.13,0.31,0.69
29.5,4.23,0.46,0.34,0.32,0.68
29.5,4.24,0.40,0.34,0.31,0.69
29.5,4.25,0.40,0.34,0.31,0.69
29.5,4.28,0.34,0.36,0.26,0.74
29.5,4.28,0.35,0.22,0.35,0.65
29.5,4.31,0.35,0.34,0.28,0.72
29.5,4.31,0.39,0.74,0.38,0.62
29.5,4.35,0.26,0.00,0.15,0.85
29.5,4.43,0.62,0.00,0.21,0.79
29.5,4.47,0.47,0.30,0.26,0.74
29.5,4.50,0.40,0.15,0.23,0.77
29.5,4.54,0.37,0.56,0.48,0.52
29.5,4.60,0.30,0.00,0.15,0.85
29.5,4.61,0.47,0.38,0.43,0.57
29.5,4.65,0.46,0.36,0.62,0.38
29.5,4.71,0.35,0.16,0.25,0.75
29.5,4.80,1.20,0.00,0.93,0.07
29.5,4.87,0.34,0.00,0.15,0.85
29.5,4.89,0.45,0.33,0.32,0.68
29.5,5.19,0.40,0.00,0.16,0.85
29.5,5.27,0.56,0.03,0.39,0.61
29.5,5.41,0.44,0.09,0.33,0.67
29.5,5.45,0.81,0.02,0.71,0.29
29.5,5.49,0.45,0.09,0.35,0.65
30.0,0.00,0.05,0.00,0.15,0.85
30.0,0.12,0.07,0.23,0.00,1.00
30.0,0.13,0.01,0.21,0.77,0.23
30.0,0.26,0.01,0.00,0.27,0.73
30.0,0.26,0.08,0.00,0.00,1.00
30.0,0.29,0.06,0.27,0.05,0.95
30.0,0.39,0.09,0.00,0.60,0.40
30.0,0.42,0.12,0.32,0.07,0.93
30.0,0.45,0.02,0.37,0.12,0.88
30.0,0.48,0.09,0.05,0.31,0.69
30.0,0.57,0.00,0.00,0.00,1.00
30.0,0.64,0.31,0.00,0.00,1.00
30.0,0.69,0.10,0.07,0.10,0.90
30.0,0.70,0.16,0.00,0.15,0.85
30.0,0.71,0.04,0.75,0.14,0.86
30.0,0.73,0.19,0.06,0.08,0.92
30.0,0.73,0.21,0.00,0.00,1.00
30.0,0.74,0.25,0.00,0.25,0.75
30.0,0.75,0.15,0.00,0.30,0.70
30.0,0.77,0.13,0.03,0.34,0.66
30.0,0.79,0.17,0.06,0.16,0.84
30.0,0.80,0.13,0.00,0.01,0.99
30.0,0.81,0.04,0.31,0.16,0.84
30.0,0.83,0.17,0.00,0.36,0.64
30.0,0.83,0.18,0.06,0.17,0.83
30.0,0.89,0.15,0.09,0.27,0.73
30.0,0.90,0.15,0.09,0.27,0.73
30.0,0.91,0.18,0.05,0.19,0.81
30.0,0.92,0.24,0.00,0.10,0.90
30.0,0.93,0.01,0.37,0.07,0.93
30.0,0.93,0.16,0.09,0.27,0.73
30.0,0.95,0.09,0.00,0.34,0.66
30.0,0.95,0.11,0.00,0.34,0.66
30.0,0.96,0.18,0.03,0.13,0.87
30.0,0.97,0.03,0.00,0.52,0.48
30.0,0.97,0.18,0.05,0.14,0.86
30.0,0.98,0.19,0.03,0.11,0.89
30.0,1.01,0.21,0.00,0.16,0.84
30.0,1.01,0.26,0.08,0.10,0.90
30.0,1.02,0.11,0.01,0.29,0.71
30.0,1.02,0.20,0.00,0.40,0.60
30.0,1.02,0.28,0.00,0.16,0.84
30.0,1.03,0.09,0.00,0.52,0.48
30.0,1.03,0.27,0.00,0.17,0.83
30.0,1.04,0.09,0.00,0.14,0.86
30.0,1.04,0.14,0.06,0.04,0.96
30.0,1.05,0.13,0.00,0.46,0.54
30.0,1.05,0.14,0.00,0.25,0.75
30.0,1.06,0.10,0.00,0.18,0.82
30.0,1.06,0.12,0.06,0.28,0.72
30.0,1.07,0.19,0.08,0.11,0.89
30.0,1.07,0.25,0.06,0.16,0.84
30.0,1.08,0.21,0.08,0.10,0.90
30.0,1.10,0.12,0.13,0.04,0.96
30.0,1.10,0.20,0.08,0.10,0.90
30.0,1.11,0.10,0.00,0.16,0.84
30.0,1.11,0.23,0.08,0.11,0.89
30.0,1.12,0.33,0.00,0.26,0.74
30.0,1.13,0.01,0.33,0.26,0.74
30.0,1.13,0.13,0.10,0.35,0.65
30.0,1.13,0.19,0.00,0.11,0.89
30.0,1.16,0.30,0.00,0.14,0.86
30.0,1.18,0.20,0.06,0.44,0.56
30.0,1.18,0.22,0.00,0.04,0.96
30.0,1.19,0.12,0.00,0.35,0.65
30.0,1.19,0.25,0.00,0.59,0.41
30.0,1.19,0.26,0.01,0.23,0.77
30.0,1.20,0.20,0.15,0.20,0.80
30.0,1.20,0.30,0.15,0.20,0.80
30.0,1.21,0.00,0.19,0.09,0.91
30.0,1.21,0.16,0.08,0.15,0.85
30.0,1.21,0.21,0.07,0.12,0.88
30.0,1.23,0.09,0.40,0.15,0.85
30.0,1.23,0.27,0.00,0.10,0.90
30.0,1.23,0.31,0.00,0.15,0.85
30.0,1.25,0.25,0.19,0.25,0.75
30.0,1.25,0.27,0.00,0.12,0.88
30.0,1.26,0.09,0.41,0.16,0.84
30.0,1.26,0.22,0.17,0.23,0.77
30.0,1.26,0.25,0.06,0.14,0.86
30.0,1.26,0.26,0.00,0.13,0.87
30.0,1.27,0.01,0.27,0.14,0.86
30.0,1.27,0.08,0.00,0.26,0.74
30.0,1.27,0.10,0.41,0.15,0.85
30.0,1.27,0.26,0.00,0.05,0.95
30.0,1.27,0.26,0.02,0.09,0.91
30.0,1.28,0.16,0.00,0.30,0.70
30.0,1.29,0.10,0.41,0.16,0.84
30.0,1.29,0.12,0.16,0.34,0.66
30.0,1.29,0.32,0.09,0.20,0.80
30.0,1.29,0.33,0.00,0.16,0.84
30.0,1.29,0.42,0.00,0.28,0.72
30.0,1.30,0.33,0.00,0.18,0.82
30.0,1.31,0.28,0.00,0.21,0.79
30.0,1.31,0.28,0.00,0.30,0.70
30.0,1.32,0.11,0.00,0.18,0.82
30.0,1.32,0.23,0.00,0.14,0.86
30.0,1.33,0.14,0.27,0.08,0.92
30.0,1.33,0.22,0.00,0.22,0.78
30.0,1.34,0.16,0.01,0.43,0.57
30.0,1.34,0.18,0.00,0.11,0.89
30.0,1.34,0.22,0.00,0.15,0.85
30.0,1.36,0.06,0.34,0.17,0.83
30.0,1.36,0.26,0.00,0.21,0.79
30.0,1.36,0.28,0.01,0.14,0.86
30.0,1.37,0.25,0.00,0.29,0.71
30.0,1.37,0.32,0.00,0.31,0.70
30.0,1.38,0.28,0.21,0.28,0.72
30.0,1.38,0.31,0.00,0.28,0.72
30.0,1.38,0.36,0.00,0.32,0.68
30.0,1.39,0.43,0.05,0.20,0.80
30.0,1.40,0.18,0.12,0.34,0.66
30.0,1.41,0.30,0.00,0.25,0.75
30.0,1.42,0.19,0.00,0.28,0.72
30.0,1.42,0.26,0.00,0.43,0.57
30.0,1.42,0.27,0.00,0.17,0.83
30.0,1.42,0.30,0.00,0.06,0.94
30.0,1.42,0.32,0.00,0.28,0.72
30.0,1.42,0.32,0.12,0.24,0.76
30.0,1.43,0.18,0.09,0.21,0.79
30.0,1.43,0.20,0.00,0.44,0.56
30.0,1.44,0.04,0.03,0.33,0.67
30.0,1.44,0.18,0.00,0.00,1.00
30.0,1.45,0.17,0.00,0.40,0.60
30.0,1.45,0.31,0.00,0.14,0.86
30.0,1.46,0.35,0.00,0.17,0.83
30.0,1.47,0.05,0.03,0.22,0.78
30.0,1.47,0.16,0.00,0.37,0.63
30.0,1.47,0.27,0.04,0.26,0.74
30.0,1.47,0.29,0.13,0.20,0.80
30.0,1.47,0.30,0.04,0.27,0.73
30.0,1.47,0.34,0.00,0.27,0.73
30.0,1.48,0.05,0.04,0.31,0.69
30.0,1.48,0.06,0.03,0.33,0.67
30.0,1.48,0.18,0.18,0.20,0.80
30.0,1.48,0.19,0.00,0.17,0.83
30.0,1.48,0.27,0.13,0.23,0.77
30.0,1.48,0.31,0.04,0.29,0.71
30.0,1.48,0.34,0.00,0.25,0.75
30.0,1.50,0.30,0.15,0.20,0.80
30.0,1.50,0.34,0.00,0.19,0.81
30.0,1.50,0.40,0.15,0.20,0.80
30.0,1.50,0.50,0.15,0.20,0.80
30.0,1.51,0.18,0.18,0.21,0.79
30.0,1.51,0.20,0.15,0.20,0.80
30.0,1.51,0.23,0.22,0.20,0.80
30.0,1.52,0.22,0.00,0.32,0.68
30.0,1.52,0.24,0.00,0.24,0.76
30.0,1.52,0.26,0.00,0.17,0.83
30.0,1.53,0.22,0.04,0.08,0.92
30.0,1.53,0.28,0.04,0.15,0.85
30.0,1.53,0.31,0.00,0.23,0.77
30.0,1.53,0.31,0.00,0.46,0.54
30.0,1.53,0.38,0.08,0.19,0.81
30.0,1.54,0.06,0.04,0.37,0.63
30.0,1.54,0.20,0.09,0.17,0.83
30.0,1.54,0.33,0.02,0.29,0.71
30.0,1.55,0.15,0.00,0.12,0.88
30.0,1.55,0.16,0.00,0.12,0.88
30.0,1.55,0.27,0.00,0.22,0.78
30.0,1.56,0.05,0.03,0.38,0.62
30.0,1.56,0.24,0.19,0.23,0.77
30.0,1.56,0.27,0.00,0.22,0.78
30.0,1.56,0.39,0.00,0.07,0.93
30.0,1.56,0.40,0.00,0.32,0.68
30.0,1.57,0.19,0.19,0.22,0.78
30.0,1.57,0.21,0.00,0.21,0.79
30.0,1.57,0.27,0.00,0.22,0.78
30.0,1.58,0.16,0.09,0.09,0.91
30.0,1.58,0.26,0.13,0.21,0.79
30.0,1.58,0.28,0.15,0.20,0.80
30.0,1.58,0.41,0.00,0.19,0.81
30.0,1.59,0.17,0.00,0.10,0.90
30.0,1.59,0.24,0.00,0.10,0.90
30.0,1.59,0.28,0.00,0.23,0.77
30.0,1.59,0.34,0.15,0.20,0.80
30.0,1.60,0.15,0.00,0.10,0.90
30.0,1.60,0.20,0.24,0.13,0.87
30.0,1.60,0.23,0.17,0.26,0.74
30.0,1.60,0.29,0.00,0.18,0.82
30.0,1.60,0.32,0.03,0.34,0.66
30.0,1.60,0.36,0.00,0.22,0.78
30.0,1.60,0.37,0.00,0.24,0.76
30.0,1.61,0.08,0.43,0.41,0.59
