"ave_orton_cone_id","SiO2","Al2O3","B2O3","Li2O","MgO","CaO","SrO","BaO","ZnO","P2O5","MnO2","Fe2O3","TiO2"
30,66,9,3,0,3,12,0,0,0,0,0,0,0
30,66,9,4,0,0,14,0,0,0,0,0,0,0
30,66,9,4,0,0,15,0,0,0,0,0,1,0
30,66,9,4,0,0,15,0,0,0,0,1,0,0
30,66,9,4,0,4,5,0,0,0,0,0,3,0
30,66,9,4,0,4,6,0,0,0,0,0,3,0
30,66,9,4,0,4,7,0,0,0,0,0,0,0
30,66,9,4,3,4,8,0,0,0,0,0,1,0
30,66,9,4,6,0,14,0,0,0,0,0,0,0
30,66,9,5,0,2,5,0,0,0,0,0,4,0
30,66,9,5,0,3,11,0,0,0,0,0,0,0
30,66,9,6,0,1,6,0,0,0,0,0,1,2
30,66,9,7,0,0,13,0,0,0,0,0,0,0
30,67,10,0,5,0,0,8,0,0,0,0,0,4
30,67,10,2,0,6,3,0,0,0,0,0,3,0
30,67,10,3,0,0,13,0,0,0,0,0,0,0
30,67,10,3,0,1,13,0,0,0,0,0,0,0
30,67,11,0,0,0,14,0,0,0,0,0,0,0
30,67,11,3,0,0,15,0,0,0,0,0,0,0
30,67,11,3,0,4,7,0,0,0,0,0,2,0
30,67,11,4,0,4,10,0,0,0,0,0,1,0
30,67,12,0,0,0,2,0,0,11,0,0,0,0
30,67,12,0,0,0,8,0,2,0,0,0,0,0
30,67,12,0,0,1,6,0,0,7,0,0,1,0
30,67,12,0,0,6,8,0,0,0,0,0,0,0
30,67,12,0,0,7,3,0,0,0,0,0,0,0
30,67,12,4,0,5,9,0,0,0,0,0,0,0
30,67,13,0,0,0,11,0,0,0,0,0,0,0
30,67,13,0,0,6,6,0,0,0,0,0,0,0
30,67,13,0,0,7,3,0,0,0,0,0,1,0
30,67,13,0,0,7,4,0,0,0,0,0,1,0
30,67,13,1,0,4,2,0,0,0,0,0,0,0
30,67,14,0,0,2,5,0,0,2,0,0,0,0
30,67,14,1,0,4,2,0,0,0,0,0,0,0
30,67,3,5,0,3,17,0,0,0,0,0,0,0
30,67,4,3,0,3,12,0,0,3,0,0,1,2
30,67,4,7,0,5,8,0,0,0,0,0,5,0
30,67,4,8,0,10,8,0,0,0,0,0,0,0
30,67,4,8,0,9,8,0,0,0,0,0,0,0
30,67,5,0,0,9,15,0,0,0,0,0,0,0
30,67,5,3,0,0,17,0,0,0,0,0,0,0
30,67,5,3,0,3,12,2,0,0,0,0,0,0
30,67,5,4,0,1,17,0,0,0,0,0,0,0
30,67,5,4,0,2,13,0,0,2,0,0,0,0
30,67,5,4,2,7,8,0,0,0,0,0,0,0
30,67,5,5,0,0,14,0,1,1,0,0,0,0
30,67,5,6,0,2,7,3,0,0,0,0,0,7
30,67,5,7,0,2,11,3,0,0,0,0,0,0
30,67,5,8,0,0,1,0,1,1,0,0,4,0
30,67,5,8,3,0,8,0,0,0,0,0,2,2
30,67,6,0,0,0,12,0,0,0,0,0,0,5
30,67,6,0,0,0,6,0,0,14,0,0,0,2
30,67,6,0,0,12,0,0,0,10,0,0,0,0
30,67,6,0,0,3,12,0,0,0,0,0,1,1
30,67,6,0,0,3,7,0,0,6,0,0,0,5
30,67,6,0,0,6,9,0,0,0,0,0,0,2
30,67,6,0,0,8,4,0,0,0,0,0,8,0
30,67,6,2,0,1,22,0,0,0,0,0,0,0
30,67,6,2,0,3,7,2,0,2,0,0,0,2
30,67,6,2,0,3,8,2,0,2,0,0,0,0
30,67,6,2,0,4,7,0,0,1,0,0,0,0
30,67,6,3,0,1,16,0,0,0,0,0,0,0
30,67,6,3,0,2,12,0,0,2,0,0,0,0
30,67,6,3,0,4,10,0,0,2,0,0,0,0
30,67,6,3,0,4,8,0,0,2,0,1,2,0
30,67,6,3,2,1,6,0,7,0,0,0,0,0
30,67,6,4,0,0,11,0,0,0,0,0,0,6
30,67,6,4,0,0,13,0,0,0,0,0,4,0
30,67,6,4,0,0,13,0,0,4,0,0,0,0
30,67,6,4,0,0,14,0,0,0,0,0,0,2
30,67,6,4,0,0,14,0,0,0,0,0,0,3
30,67,6,4,0,1,13,0,2,2,0,0,0,0
30,67,6,4,0,1,13,2,0,2,0,0,0,0
30,67,6,4,0,1,6,0,0,0,0,0,0,4
30,67,6,4,0,1,7,0,2,5,0,0,0,0
30,67,6,4,0,1,7,2,0,5,0,0,0,0
30,67,6,4,0,1,9,6,0,0,0,0,0,0
30,67,6,4,0,4,8,0,0,5,0,0,0,0
30,67,6,4,2,2,14,0,0,0,0,0,0,1
30,67,6,4,5,10,6,0,0,0,0,1,0,0
30,67,6,5,0,0,14,0,0,0,0,0,1,0
30,67,6,5,0,2,9,0,0,0,0,0,3,0
30,67,6,5,0,4,9,1,0,2,0,0,0,0
30,67,6,6,0,0,12,0,0,4,0,0,0,0
30,67,6,6,0,0,15,0,0,0,0,0,0,0
30,67,6,6,0,2,10,0,0,0,0,0,3,0
30,67,6,6,2,8,6,0,0,0,0,0,0,3
30,67,6,7,0,8,8,0,0,0,0,0,0,0
30,67,6,8,0,2,8,0,0,0,0,0,0,0
30,67,7,0,0,0,0,0,0,0,0,0,18,0
30,67,7,0,0,0,15,0,0,5,0,0,0,0
30,67,7,1,0,2,12,0,0,0,0,4,3,0
30,67,7,1,6,3,8,0,0,0,0,0,5,0
30,67,7,2,0,0,15,0,0,0,0,0,4,0
30,67,7,2,0,2,12,0,0,4,0,0,0,0
30,67,7,2,0,5,13,0,0,0,0,0,0,0
30,67,7,2,0,5,14,0,0,0,0,0,0,0
30,67,7,3,0,0,14,0,0,0,0,0,1,2
30,67,7,3,0,0,18,0,0,0,0,0,0,0
30,67,7,3,0,11,3,0,0,0,0,0,0,3
30,67,7,3,0,5,9,0,0,0,0,0,0,4
30,67,7,3,5,10,3,0,0,0,0,0,0,0
30,67,7,4,0,0,15,0,0,0,0,0,0,0
30,67,7,4,0,0,15,0,1,1,0,0,0,0
30,67,7,4,0,0,16,0,0,0,0,0,1,0
30,67,7,4,0,6,10,0,0,0,0,0,0,0
30,67,7,4,0,6,10,0,1,0,0,0,0,0
30,67,7,5,0,2,10,0,0,0,0,0,3,0
30,67,7,5,0,3,9,0,0,0,0,0,0,2
30,67,7,5,0,3,9,0,0,0,0,0,3,0
30,67,7,5,0,5,6,0,1,1,0,0,0,0
30,67,7,6,0,0,15,0,0,0,0,0,0,0
30,67,8,0,0,0,12,0,0,8,0,0,1,0
30,67,8,0,0,0,14,0,0,0,0,0,6,0
30,67,8,0,0,0,20,0,0,0,0,0,2,0
30,67,8,0,0,1,10,0,0,7,0,0,1,0
30,67,8,0,0,1,11,0,0,7,0,0,1,0
30,67,8,0,0,2,5,0,4,5,0,0,0,0
30,67,8,0,0,7,11,0,0,0,0,0,4,1
30,67,8,0,0,8,9,0,0,0,0,0,4,1
30,67,8,0,4,0,10,0,0,4,0,0,1,0
30,67,8,1,0,5,7,0,0,0,0,0,1,0
30,67,8,1,0,8,9,0,0,0,0,0,0,2
30,67,8,1,0,8,9,0,0,0,0,2,0,0
30,67,8,1,4,4,8,0,0,0,0,0,4,0
30,67,8,2,2,7,8,0,0,0,0,0,0,0
30,67,8,3,0,0,13,0,0,0,0,0,0,0
30,67,8,3,2,7,9,0,0,0,0,0,1,0
30,67,8,4,0,0,16,0,0,0,0,0,0,0
30,67,8,4,0,1,11,0,0,3,0,0,0,0
30,67,8,4,0,1,14,0,0,0,0,0,0,0
30,67,8,4,0,1,15,0,0,0,0,0,0,0
30,67,8,4,0,5,12,0,0,0,0,0,0,0
30,67,8,5,0,0,11,0,0,0,0,0,1,2
30,67,8,5,0,0,12,0,1,1,0,0,0,0
30,67,8,5,0,1,11,3,0,0,0,0,0,0
30,67,8,5,0,6,9,0,0,0,0,0,0,0
30,67,8,6,0,0,13,0,0,0,0,0,0,0
30,67,8,6,0,1,13,0,0,0,0,0,0,0
30,67,8,6,0,4,10,0,0,0,0,0,0,0
30,67,9,0,0,0,10,0,0,10,0,0,0,0
30,67,9,0,0,0,11,0,0,6,0,0,1,0
30,67,9,0,0,0,12,0,0,0,0,0,5,0
30,67,9,0,0,0,15,0,0,0,0,0,1,0
30,67,9,0,0,10,0,0,4,0,0,1,2,1
30,67,9,0,0,4,12,0,0,0,0,0,2,0
30,67,9,0,0,6,6,0,0,0,0,2,0,0
30,67,9,0,1,0,10,0,0,4,0,1,3,0
30,67,9,1,0,4,13,0,0,0,0,0,2,0
30,67,9,1,4,0,9,0,0,0,0,0,4,0
30,67,9,1,7,3,6,0,0,3,0,0,0,0
30,67,9,2,4,6,7,0,0,0,0,0,1,0
30,67,9,3,0,0,12,0,0,3,0,0,0,0
30,67,9,3,0,0,13,0,0,0,0,0,1,0
30,67,9,3,0,1,11,0,0,0,0,0,0,0
30,67,9,3,0,13,2,0,0,0,0,0,0,0
30,67,9,3,0,2,6,0,0,0,0,0,3,0
30,67,9,3,0,3,12,0,0,0,0,0,0,0
30,67,9,3,0,6,9,0,0,0,0,0,0,0
30,67,9,4,0,0,15,0,0,0,0,0,0,0
30,67,9,4,0,1,10,0,0,0,0,0,0,0
30,67,9,4,0,1,15,0,0,0,0,0,0,0
30,67,9,6,9,1,6,0,0,0,0,0,0,0
30,68,10,0,0,0,15,0,0,0,0,0,0,0
30,68,10,0,0,2,7,0,0,5,0,0,0,0
30,68,10,0,0,4,12,0,0,0,0,0,2,0
30,68,10,1,0,0,11,0,0,0,0,0,0,0
30,68,10,4,0,2,11,0,0,0,0,0,0,0
30,68,11,0,0,4,4,0,0,0,0,0,4,0
30,68,11,0,0,5,7,0,5,0,0,0,0,0
30,68,11,2,0,3,8,0,0,0,0,0,2,0
30,68,4,0,0,0,22,0,0,0,0,0,1,0
30,68,4,4,0,2,14,0,0,2,0,0,0,0
30,68,4,5,0,1,14,0,0,0,0,0,0,0
30,68,4,6,0,3,13,0,0,0,0,0,0,0
30,68,5,0,0,0,11,0,0,11,0,0,0,0
30,68,5,0,6,0,0,9,0,0,0,0,0,5
30,68,5,3,0,10,5,0,0,2,0,0,0,0
30,68,5,3,0,11,6,0,0,2,0,0,0,0
30,68,5,6,0,0,7,0,0,0,0,0,4,0
30,68,5,6,0,9,7,0,1,0,0,0,0,0
30,68,5,8,0,0,8,2,0,3,0,0,0,0
30,68,6,0,0,0,12,0,0,10,0,0,0,0
30,68,6,0,0,0,9,0,0,10,0,0,0,1
30,68,6,0,0,4,9,0,0,0,0,0,0,3
30,68,6,3,0,0,14,0,0,2,0,0,0,0
30,68,6,3,0,0,15,0,1,0,0,0,0,0
30,68,6,3,0,0,15,1,0,0,0,0,0,0
30,68,6,3,0,5,8,0,0,0,0,0,0,1
30,68,6,3,3,3,7,2,0,2,0,0,0,0
30,68,6,4,0,0,12,0,0,0,0,0,4,0
30,68,6,4,0,0,12,0,0,0,1,0,4,0
30,68,6,4,0,1,10,4,0,0,0,0,0,0
30,68,6,4,0,1,12,0,0,0,1,0,3,0
30,68,6,4,0,1,12,0,0,2,0,0,0,0
30,68,6,4,0,1,12,0,0,3,0,0,0,0
30,68,6,4,0,1,8,5,0,0,0,0,0,0
30,68,6,4,2,0,13,0,0,5,0,0,0,0
30,68,6,4,2,0,16,0,0,0,0,0,0,0
30,68,6,5,0,1,9,6,0,0,0,0,0,0
30,68,6,5,0,3,9,0,0,0,0,0,4,0
30,68,6,6,0,2,9,0,0,0,0,0,4,0
30,68,6,9,0,2,10,0,0,0,0,0,0,0
30,68,7,0,0,0,10,0,0,10,0,0,0,0
30,68,7,0,0,0,12,0,0,0,0,0,0,5
30,68,7,0,0,0,14,0,0,0,0,0,6,0
30,68,7,0,0,0,3,7,9,0,0,0,0,0
30,68,7,0,0,2,12,0,0,0,0,0,0,4
30,68,7,0,0,4,11,0,0,4,0,0,0,0
30,68,7,0,0,6,7,0,0,0,0,0,3,2
30,68,7,0,3,3,9,0,0,3,0,0,0,0
30,68,7,1,0,0,15,0,0,0,0,0,4,0
30,68,7,1,0,3,8,0,0,0,0,0,1,0
30,68,7,1,0,5,13,0,0,0,0,0,0,2
30,68,7,1,0,6,7,0,0,0,0,0,3,2
30,68,7,2,0,5,9,0,0,0,0,0,0,4
30,68,7,2,0,6,5,0,0,0,1,0,4,0
30,68,7,2,4,1,2,1,0,6,0,0,0,0
30,68,7,3,0,1,10,0,0,5,0,0,0,0
30,68,7,3,0,1,6,0,0,10,0,0,0,0
30,68,7,3,0,6,7,0,0,0,0,0,4,0
30,68,7,4,0,0,14,0,0,0,0,0,0,0
30,68,7,4,0,0,15,0,0,0,0,0,1,0
30,68,7,4,0,2,11,0,0,3,0,0,0,0
30,68,7,4,0,2,8,0,0,0,1,0,1,0
30,68,7,4,2,0,13,0,0,0,0,0,0,0
30,68,7,4,2,0,16,0,0,0,0,0,0,0
30,68,7,4,2,3,7,6,0,0,0,0,0,0
30,68,7,5,0,0,2,2,1,3,0,0,0,3
30,68,7,5,0,3,9,0,0,0,0,0,3,0
30,68,7,6,0,0,4,0,0,8,0,0,2,0
30,68,7,6,0,1,7,0,0,0,0,0,1,2
30,68,7,6,0,1,8,0,0,0,0,0,4,0
30,68,7,6,0,4,10,0,0,0,0,0,0,0
30,68,7,7,0,2,6,0,0,0,0,0,0,0
30,68,7,9,0,2,9,0,0,0,0,0,1,0
30,68,8,0,0,0,11,0,2,5,0,0,0,0
30,68,8,0,0,0,18,0,0,0,0,0,2,0
30,68,8,0,0,0,9,0,0,10,0,0,0,0
30,68,8,0,10,0,7,0,0,0,0,0,0,0
30,68,8,1,0,6,12,0,0,0,0,0,0,0
30,68,8,2,0,1,15,0,0,0,0,0,0,0
30,68,8,2,0,2,7,0,0,4,0,0,0,0
30,68,8,2,0,4,14,0,0,0,0,0,1,0
30,68,8,2,0,6,9,0,0,0,0,0,0,3
30,68,8,3,0,1,10,0,0,0,0,0,1,1
30,68,8,3,0,1,11,0,0,0,0,0,4,0
30,68,8,3,0,6,7,0,0,0,0,0,0,0
30,68,8,4,0,0,14,0,0,0,0,0,0,0
30,68,8,4,0,0,15,0,0,0,0,0,0,0
30,68,8,4,0,0,5,0,0,11,0,0,0,0
30,68,8,4,0,0,5,0,11,0,0,0,0,0
30,68,8,4,0,0,5,11,0,0,0,0,0,0
30,68,8,4,0,0,8,0,0,8,0,0,0,0
30,68,8,4,0,1,10,0,0,1,0,0,0,0
30,68,8,4,0,1,11,0,0,0,0,0,0,0
30,68,8,4,0,11,5,0,0,0,0,0,0,0
30,68,8,5,0,0,6,0,0,0,0,0,1,3
30,68,8,5,0,1,12,2,0,0,0,0,0,0
30,68,8,6,0,1,11,0,0,0,0,0,0,0
30,68,8,6,0,1,7,0,2,3,0,0,0,0
30,68,9,0,0,0,15,0,0,2,0,0,0,0
30,68,9,0,0,0,5,0,0,11,0,0,0,0
30,68,9,0,0,4,13,0,0,0,0,0,2,0
30,68,9,0,1,0,16,0,0,2,0,0,0,0
30,68,9,2,0,1,9,0,0,7,0,0,0,0
30,68,9,2,2,8,5,0,0,0,1,0,0,0
30,68,9,3,0,0,0,0,13,0,0,0,0,0
30,68,9,3,0,0,10,0,0,0,0,0,0,0
30,68,9,3,0,2,8,0,0,0,1,0,1,0
30,68,9,6,2,4,7,1,0,2,0,0,0,0
30,69,10,0,0,0,12,0,0,0,0,0,1,0
30,69,10,0,0,5,7,0,0,0,0,0,5,0
30,69,10,1,0,0,16,0,0,0,0,0,0,0
30,69,10,3,0,1,7,0,4,0,0,0,0,0
30,69,10,3,0,1,7,0,5,1,0,0,0,0
30,69,10,4,0,0,11,0,0,0,0,0,0,0
30,69,10,5,4,1,11,0,0,0,0,0,0,0
30,69,11,1,0,0,10,0,0,0,0,0,4,0
30,69,11,3,0,2,10,0,0,0,0,0,0,0
30,69,12,0,0,0,5,0,0,8,0,0,0,0
30,69,12,0,5,0,1,0,4,0,0,0,0,0
30,69,3,5,0,2,10,0,0,3,0,0,0,0
30,69,3,5,0,2,9,0,1,3,0,0,0,0
30,69,4,5,0,0,15,0,0,0,0,0,0,0
30,69,4,7,0,8,7,0,0,0,0,0,0,0
30,69,5,0,0,0,21,0,0,0,0,0,1,0
30,69,5,1,2,0,7,0,0,4,0,0,0,0
30,69,5,2,3,0,4,4,0,0,0,0,0,0
30,69,5,3,0,0,18,0,0,0,0,0,0,0
30,69,5,3,0,0,6,0,0,0,0,0,0,0
30,69,5,3,0,10,5,0,0,2,0,0,0,0
30,69,5,5,0,0,6,0,3,3,0,0,0,0
30,69,5,6,0,2,7,3,0,0,0,0,0,4
30,69,5,7,0,0,12,0,0,0,0,0,0,0
30,69,5,8,0,0,1,0,1,1,0,0,0,0
30,69,6,0,0,2,9,0,0,2,0,0,0,0
30,69,6,2,3,0,4,4,0,0,0,0,0,0
30,69,6,3,0,0,13,0,0,2,0,0,0,0
30,69,6,3,0,0,5,0,6,3,0,0,0,0
30,69,6,3,0,10,5,0,0,2,0,0,0,0
30,69,6,3,0,2,6,1,0,1,0,0,0,0
30,69,6,4,0,0,11,0,0,0,0,0,0,3
30,69,6,4,0,0,12,0,0,0,1,0,4,0
30,69,6,4,0,0,17,0,0,0,0,0,0,0
30,69,6,4,0,1,6,0,0,0,0,0,0,0
30,69,6,4,4,0,9,5,0,0,0,0,0,0
30,69,6,5,0,2,8,0,0,0,0,0,4,0
30,69,6,5,0,3,8,0,0,0,0,0,3,0
30,69,6,6,0,3,9,0,0,0,0,0,0,2
30,69,6,6,0,5,9,0,0,0,0,0,0,0
30,69,7,0,0,0,10,0,0,10,0,0,0,0
30,69,7,0,0,0,13,0,0,0,0,0,0,4
30,69,7,0,0,0,18,0,0,0,0,0,2,0
30,69,7,0,0,0,3,7,9,0,0,0,0,0
30,69,7,0,0,0,9,0,0,10,0,0,0,0
30,69,7,0,0,0,9,0,0,9,0,0,0,0
30,69,7,0,0,3,12,0,0,0,0,0,2,1
30,69,7,0,0,7,8,0,0,0,0,0,4,1
30,69,7,0,3,6,7,0,0,0,1,0,7,0
30,69,7,0,9,0,7,0,0,0,0,0,0,0
30,69,7,1,0,5,13,0,0,0,0,0,0,0
30,69,7,1,0,6,7,0,0,0,0,0,3,2
30,69,7,2,0,2,11,0,0,3,0,0,0,0
30,69,7,3,0,0,16,0,0,0,0,0,0,0
30,69,7,3,0,1,14,0,0,0,0,0,0,0
30,69,7,3,0,4,8,0,0,0,0,0,3,0
30,69,7,3,0,9,8,0,0,0,0,0,0,0
30,69,7,4,0,0,12,0,0,0,0,0,0,0
30,69,7,5,0,1,7,0,0,0,0,0,1,3
30,69,7,5,0,3,7,0,0,0,0,0,3,0
30,69,7,5,0,3,9,0,0,0,0,0,2,0
30,69,7,5,0,4,7,0,0,0,0,0,1,0
30,69,7,5,0,5,6,0,1,1,0,0,0,0
30,69,7,5,2,0,14,0,0,0,0,0,0,0
30,69,7,9,0,2,8,0,0,0,0,0,0,0
30,69,8,0,0,0,14,0,0,2,0,0,0,0
30,69,8,0,0,0,15,0,0,0,0,0,0,4
30,69,8,0,0,0,18,0,0,0,0,0,1,0
30,69,8,0,0,0,19,0,0,0,0,0,0,0
30,69,8,0,0,7,9,0,0,0,0,0,4,1
30,69,8,0,2,7,2,0,0,2,0,0,0,4
30,69,8,1,0,0,13,0,0,0,0,0,4,0
30,69,8,1,0,8,8,0,0,0,0,0,0,0
30,69,8,1,0,8,9,0,0,0,0,0,0,0
30,69,8,1,2,0,9,4,0,0,0,0,0,0
30,69,8,2,0,2,8,0,0,4,0,0,0,0
30,69,8,3,0,0,16,0,0,0,0,0,0,0
30,69,8,4,0,0,15,0,0,0,0,0,0,0
30,69,8,4,0,0,7,0,0,1,0,0,0,3
30,69,8,4,0,4,9,0,0,0,0,0,0,0
30,69,8,5,0,1,7,0,0,0,0,0,3,1
30,69,9,0,0,0,10,0,7,2,0,0,0,0
30,69,9,0,0,0,14,0,0,2,0,0,0,0
30,69,9,0,0,4,5,0,0,0,2,0,4,0
30,69,9,0,5,4,7,0,0,0,1,0,3,0
30,69,9,1,0,5,11,0,0,0,0,0,0,0
30,69,9,3,0,0,2,13,0,0,0,0,0,0
30,7,4,14,0,0,61,0,0,0,14,0,0,0
30,70,0,6,0,0,9,0,0,0,0,0,0,0
30,70,10,0,0,3,10,0,0,0,0,0,3,1
30,70,10,0,8,0,0,0,0,8,0,0,0,0
30,70,10,3,0,0,14,0,0,0,0,0,0,0
30,70,11,0,0,0,16,0,0,0,0,0,0,0
30,70,12,0,0,0,4,2,0,0,0,0,0,0
30,70,12,0,0,3,3,0,0,0,0,1,4,0
30,70,3,6,0,2,10,0,0,0,0,0,0,0
30,70,5,0,0,0,10,0,0,10,0,0,0,0
30,70,5,0,0,0,20,0,0,0,0,0,1,0
30,70,5,0,3,3,11,0,0,3,0,0,0,0
30,70,5,2,3,1,10,0,0,0,0,0,0,0
30,70,5,3,0,0,6,0,0,0,0,0,0,0
30,70,5,4,0,2,8,0,0,2,0,0,0,0
30,70,5,6,0,0,8,2,0,0,0,0,0,0
30,70,6,0,0,0,10,0,0,10,0,0,0,0
30,70,6,0,0,0,12,0,0,0,0,0,6,0
30,70,6,0,0,0,12,0,0,0,0,0,7,0
30,70,6,0,0,0,9,0,0,10,0,0,0,0
30,70,6,2,0,0,13,0,0,3,0,0,0,0
30,70,6,2,0,1,12,0,0,4,0,0,0,0
30,70,6,3,0,1,10,0,0,2,1,0,0,0
30,70,6,3,0,1,11,0,0,2,0,0,0,0
30,70,6,3,2,3,7,2,0,2,0,0,0,0
30,70,6,5,0,1,6,0,0,0,0,0,1,4
30,70,6,5,0,1,6,0,2,0,0,0,0,0
30,70,6,6,1,4,9,0,0,1,0,0,0,2
30,70,6,8,0,0,11,0,0,0,0,0,0,0
30,70,7,0,0,2,9,0,0,3,0,0,0,0
30,70,7,0,0,2,9,0,0,3,0,0,0,4
30,70,7,2,0,0,9,0,0,0,0,0,5,0
30,70,7,2,0,3,7,0,0,7,0,0,0,0
30,70,7,2,0,5,8,0,0,0,0,0,0,0
30,70,7,2,3,2,7,2,0,2,0,0,0,0
30,70,7,3,0,0,4,0,7,3,0,0,1,0
30,70,7,3,0,0,9,0,0,4,0,0,0,0
30,70,7,4,0,0,12,0,0,0,0,0,0,0
30,70,7,5,0,0,9,0,0,3,0,0,0,0
30,70,7,6,0,3,9,0,0,0,0,0,0,0
30,70,7,6,0,3,9,0,0,0,0,0,1,0
30,70,8,0,0,0,14,0,0,0,0,0,1,0
30,70,8,0,0,1,6,0,3,6,0,0,0,0
30,70,8,1,0,0,18,0,0,0,0,0,0,0
30,70,8,1,0,8,8,0,0,0,0,0,0,0
30,70,8,3,1,1,10,1,0,0,0,0,0,0
30,70,8,4,0,0,14,0,0,0,0,0,0,0
30,70,8,4,0,0,7,0,0,0,0,0,0,0
30,70,8,4,0,1,11,0,0,0,0,0,0,0
30,70,8,4,0,1,7,0,0,0,0,0,0,0
30,70,8,5,0,0,11,0,0,0,0,0,0,0
30,70,8,5,0,0,12,0,0,0,0,0,0,0
30,70,8,5,0,1,11,0,0,0,0,0,0,0
30,70,8,6,0,1,10,0,0,0,0,0,0,0
30,70,8,6,0,4,9,0,0,0,0,0,0,0
30,70,9,0,0,0,12,0,2,0,0,0,0,0
30,70,9,0,0,0,7,0,0,7,0,0,0,0
30,70,9,1,0,0,9,0,0,0,0,0,0,0
30,70,9,1,2,0,2,8,0,0,0,0,0,0
30,70,9,3,0,0,13,0,0,0,0,0,0,0
30,70,9,6,2,4,7,1,0,1,0,0,0,0
30,71,10,0,2,0,6,0,1,1,0,0,0,1
30,71,10,2,0,0,8,0,0,0,0,0,0,0
30,71,10,3,0,0,12,0,0,0,0,0,0,0
30,71,5,2,0,9,4,0,0,2,0,0,0,0
30,71,5,3,0,0,6,0,0,0,0,0,0,0
30,71,5,6,0,0,9,2,0,0,0,0,0,0
30,71,5,6,0,1,7,2,0,3,0,0,0,0
30,71,5,7,0,0,7,0,0,0,0,0,0,0
30,71,6,0,0,0,14,0,0,0,1,0,3,0
30,71,6,0,0,0,18,0,0,0,0,0,1,0
30,71,6,0,0,0,19,0,0,0,0,0,1,0
30,71,6,0,0,2,9,0,0,5,0,0,0,0
30,71,6,1,0,2,8,0,0,6,0,0,0,0
30,71,6,3,0,0,16,0,0,0,0,0,0,0
30,71,6,3,0,0,5,0,7,2,0,0,1,0
30,71,6,6,0,2,8,3,0,0,0,0,0,0
30,71,7,0,0,0,14,0,0,0,0,0,4,0
30,71,7,0,0,6,9,0,0,3,0,0,0,0
30,71,7,2,0,0,5,0,0,0,0,0,0,0
30,71,7,3,0,0,10,0,0,3,0,0,0,0
30,71,7,4,0,2,11,0,0,0,0,0,0,0
30,71,7,5,0,1,10,0,0,0,0,0,0,0
30,71,7,5,3,1,9,0,0,0,0,0,0,0
30,71,8,0,0,0,10,0,0,0,0,0,1,2
30,71,8,0,0,1,13,0,0,0,0,0,3,0
30,71,8,0,4,0,0,0,0,10,0,0,0,0
30,71,8,2,0,0,15,0,0,0,0,0,0,0
30,71,8,2,1,0,13,0,0,0,0,0,0,0
30,71,8,3,3,3,4,4,0,0,0,0,0,0
30,71,8,4,0,1,7,0,0,0,0,0,0,0
30,71,8,5,0,0,5,0,0,0,0,0,0,0
30,71,8,5,1,3,7,1,0,1,0,0,0,0
30,71,8,8,0,3,6,0,0,0,0,0,0,0
30,71,9,0,0,0,13,0,0,0,0,0,0,0
30,71,9,0,0,0,9,0,0,0,0,2,4,0
30,71,9,0,0,2,12,0,0,0,0,0,1,1
30,71,9,2,0,0,8,0,0,6,0,0,0,0
30,71,9,3,0,1,11,0,0,0,0,0,0,0
30,71,9,5,0,0,12,0,0,0,0,0,0,0
30,71,9,5,0,0,5,0,0,0,0,0,0,0
30,72,10,0,0,0,12,0,0,0,0,0,0,0
30,72,10,2,0,0,13,0,0,0,0,0,0,0
30,72,11,0,0,2,1,0,1,0,0,0,2,3
30,72,12,0,6,0,8,0,0,0,0,0,0,0
30,72,3,9,0,2,8,0,0,0,0,0,0,0
30,72,4,3,0,0,11,0,0,4,0,0,0,0
30,72,4,3,0,0,16,0,0,0,0,0,0,0
30,72,5,3,0,0,12,0,0,2,0,0,0,0
30,72,6,0,0,4,12,0,0,0,0,0,0,0
30,72,6,3,0,0,11,0,0,2,0,0,0,0
30,72,6,3,0,1,11,0,0,2,0,0,0,0
30,72,6,4,0,0,11,0,0,0,0,0,0,0
30,72,6,4,0,1,5,0,1,3,0,0,1,1
30,72,6,5,0,0,8,0,0,0,0,0,0,0
30,72,6,6,0,1,6,2,0,0,0,0,0,0
30,72,6,6,0,2,7,3,0,0,0,0,0,0
30,72,7,0,0,0,11,0,0,0,0,0,5,0
30,72,7,0,0,0,12,0,0,0,0,0,0,0
30,72,7,0,0,0,16,0,0,0,0,0,1,0
30,72,7,0,0,2,12,0,0,1,0,0,4,0
30,72,7,0,0,4,0,0,0,12,0,0,0,0
30,72,7,1,0,3,11,0,0,0,0,0,0,0
30,72,7,2,0,0,9,0,0,6,0,0,0,0
30,72,7,2,0,3,14,0,0,0,0,0,0,0
30,72,7,3,0,0,14,0,0,0,0,0,0,0
30,72,7,5,0,1,9,0,0,0,0,0,0,1
30,72,7,6,0,0,5,0,0,0,0,0,0,0
30,72,7,6,0,4,5,0,0,0,0,0,0,0
30,72,8,0,0,0,14,0,0,0,0,0,0,0
30,72,8,0,2,7,2,0,0,0,0,0,6,0
30,72,8,1,0,2,6,0,0,0,0,0,3,0
30,72,8,3,0,0,14,0,0,0,0,0,0,0
30,72,8,5,0,2,10,0,0,0,0,0,0,0
30,72,9,0,0,0,12,0,0,2,0,0,0,0
30,72,9,0,0,2,6,0,0,0,0,0,3,0
30,72,9,1,0,0,12,0,0,0,0,0,0,0
30,72,9,1,0,0,8,0,0,0,0,0,0,0
30,72,9,3,0,0,10,0,0,0,0,0,0,0
